id, disaster_id, name_of_assessor, county, municipality, code, name_property_owner, street_address,  city,   zip_code, date,lat, lng, location_notes, owner_type, phone_number, home_type, property_type, type_of_disaster, damage_foundation, damage_floor, damage_exterior, damage_interior, damage_plumbing, damage_hvac,damage_roof, damage_electrical, damage_category, flood_insurance, marketvalue_structure, marketvalue_contents, marketvalue_land, insurance_structure, insurance_contents, insurance_land, name_insurance, phone_insurance, disaster_structure, disaster_contents, disaster_land, comments
542,disasterC,Lillian King,Somerset,Nanterre,6,Robin Cook,0699 Elmside Parkway,Doong,92742 CEDEX,5/21/16,48.892,2.2067,Quality-focused user-facing complexity,Aquamarine,33-(656)978-4720,multi_family,type4,flood,0.32,0.16,0.83,0.33,0.33,0.74,0.11,0.11,0.46,TRUE,93022,36892,12045,31350,61273,71361,Lisa Lewis,63-(899)722-9369,18571,48498,80239,Reverse-engineered real-time complexity
543,disasterA,Denise Bell,Allegheny,Dongxing,3,Randy Henderson,38 Main Circle,Langchi,,2/3/17,47.26775,125.03022,Up-sized object-oriented installation,Yellow,86-(855)713-4206,mobile,type1,flood,0.99,0.73,0,0.07,0.86,0.43,0.63,0.63,0.78,TRUE,15865,29869,71916,37021,74112,11045,Paul Mason,86-(446)632-4503,72903,13879,84983,User-friendly 3rd generation project
544,disasterB,Louise Collins,Somewhereelse,HruÅ¡ica,37,Paula Perry,423 4th Pass,Santa Maria Oliveira,4276,6/12/16,46.445,14.01778,Distributed motivating secured line,Goldenrod,386-(574)211-8157,mobile,type3,fire,0.43,0.76,0.27,0.23,0.69,0.51,0.59,0.59,0.1,FALSE,23582,61357,48227,61647,79262,91854,Charles Gomez,351-(789)661-1476,27892,98209,95588,Up-sized systemic time-frame
545,disasterD,Rachel Dixon,Somewhereelse,Tuohua,50,Victor Hansen,20 Kingsford Circle,Non Sung,,10/5/16,37.08139,100.68358,Centralized encompassing capability,Aquamarine,86-(130)536-1241,multi_family,type3,flood,0.28,0.2,0.49,0.18,0.59,0.27,0.17,0.17,0.7,TRUE,71460,11023,56972,90343,22905,87790,Jesse Scott,66-(756)322-6603,19585,60104,47558,Function-based 24 hour firmware
546,disasterB,Ronald Gordon,Allegheny,CambÃ©,24,Gregory Phillips,86202 Birchwood Trail,Changtang,86180-000,11/7/16,-23.27583,-51.27833,Versatile empowering encoding,Indigo,55-(241)495-5057,single_family,type1,flood,0.69,0.22,0.55,0.66,0.35,0.86,0.76,0.76,0.28,FALSE,20396,11409,38786,725,16408,9502,Rebecca Thompson,86-(401)651-2548,38836,57335,62757,Advanced heuristic hub
547,disasterC,Shirley Hamilton,Allegheny,Carcassonne,32,Angela Lawson,03 Namekagon Hill,Novotitarovskaya,11878 CEDEX 9,6/10/16,43.2167,2.35,Devolved reciprocal protocol,Pink,33-(301)184-8267,single_family,type4,landslide,0.43,0.34,0.25,0.38,0.49,0.61,0.36,0.36,0.7,FALSE,22889,19100,55538,65116,30793,23605,Andrea Washington,7-(509)978-8216,88295,9077,76770,Focused zero tolerance encryption
548,disasterA,Betty Martinez,Allegheny,Barueri,43,Stephen Palmer,061 Ridgeway Junction,Tinampo,06400-000,8/29/16,-23.51056,-46.87611,Customizable zero tolerance orchestration,Red,55-(754)246-1024,multi_family,type3,fire,0.35,0.09,0.27,0.68,0.24,0.24,0.56,0.56,0.92,TRUE,42319,74708,57673,35233,51331,13753,Julia Willis,63-(941)678-5979,31187,85736,49371,Diverse leading edge superstructure
549,disasterA,Jean Willis,Somewhereelse,Xintaimen,30,Ruth Freeman,5041 Hanover Plaza,Å_miÅ‚owo,,6/11/16,40.83464,120.41781,Secured empowering synergy,Teal,86-(822)777-2209,single_family,type3,earthquake,0.6,0.22,0.32,0.03,0.15,0.55,0.74,0.74,0.27,FALSE,91473,97460,57680,43198,842,84046,Lois Woods,48-(230)716-6157,73570,98636,1003,Business-focused grid-enabled installation
550,disasterA,Juan Davis,Somewhereelse,Quitilipi,38,Daniel Watson,6 Steensland Avenue,Phetchabun,3530,6/23/16,-26.86913,-60.21683,Organized solution-oriented database,Pink,54-(743)633-0166,single_family,type1,landslide,0.86,0.38,0.1,0.37,0.25,0.62,0.65,0.65,0.9,FALSE,36396,61322,60133,96911,81654,80357,Philip Willis,66-(249)894-4271,41803,30041,56710,Automated reciprocal core
551,disasterC,Carl Hicks,Somerset,North York,14,Sharon Hernandez,56867 Cordelia Avenue,Ã„ngelholm,M3H,7/9/16,43.76681,-79.4163,Digitized clear-thinking emulation,Fuscia,1-(804)886-4995,single_family,type2,fire,0.53,0.72,0.39,0.19,0.08,0.74,0.94,0.94,0.18,FALSE,57485,73531,55333,71453,83474,93396,Pamela Ramos,46-(665)744-7682,32735,34538,5792,Versatile modular open architecture
552,disasterC,Jean Andrews,Allegheny,Dubna,22,Kenneth Brown,91543 Steensland Plaza,Orlando,141986,1/20/17,56.73333,37.16667,Total foreground alliance,Violet,7-(435)848-4905,mobile,type4,fire,0.51,0.66,0.37,0.7,0.95,0.39,0.44,0.44,0.33,TRUE,90823,24361,27461,36420,4633,85745,Russell Stone,1-(954)495-8892,15415,93999,54636,Robust reciprocal projection
553,disasterB,Gerald James,Somerset,Honolulu,49,Bruce Pierce,3 Fisk Crossing,Badeggi,96835,11/10/16,21.3278,-157.8294,Mandatory incremental knowledge user,Pink,1-(808)514-4564,mobile,type1,earthquake,0.77,0.68,0.14,0.68,0.37,0.68,0.3,0.3,0.24,FALSE,34062,73330,33127,36530,32728,25974,Judy Coleman,234-(950)177-1673,58359,91716,33873,Intuitive human-resource success
554,disasterB,Paul Burke,Somerset,Yuchi,7,Jack Mitchell,6 Susan Parkway,Kon Tum,,8/26/16,30.26577,108.22354,Re-contextualized mission-critical instruction set,Goldenrod,86-(694)773-5984,mobile,type4,fire,0.61,0.75,0.55,0.56,0.27,0.56,0.68,0.68,0.63,FALSE,88480,52097,27674,81922,70128,27866,Bonnie Griffin,84-(758)911-6389,98351,3310,48584,Automated bifurcated protocol
555,disasterC,Howard Allen,Somewhereelse,Wenlin,36,Virginia Elliott,09880 West Hill,Dordrecht,,3/20/17,29.99814,104.13992,Configurable fresh-thinking portal,Indigo,86-(456)649-1054,multi_family,type3,flood,0.72,0.28,0.49,0.63,0.31,0.06,0.7,0.7,0.64,FALSE,66977,29647,25803,59496,85844,96040,Heather Simmons,31-(532)900-1304,99283,79199,55500,Robust user-facing adapter
556,disasterB,Eugene Wood,Somewhereelse,Tetandara,32,Marie Price,584 Gale Drive,Landivisiau,,12/25/16,-8.8526,121.658,Horizontal intangible function,Crimson,62-(211)275-3604,multi_family,type4,flood,0.6,0.64,0.85,0.52,0.02,0.29,0.04,0.04,0.04,TRUE,8502,4484,29657,42996,56043,35774,Lori Williamson,33-(993)856-9671,25593,61851,43285,Exclusive regional function
557,disasterD,Jason Carpenter,Allegheny,Cisantri,15,Kenneth Burton,97848 Westend Point,JÃ¶nkÃ¶ping,,9/17/16,-7.0614,106.9174,De-engineered empowering Graphic Interface,Green,62-(556)117-1825,multi_family,type2,fire,0.46,0.21,0.31,0.31,0.93,0.25,0.44,0.44,0.1,FALSE,83057,3350,71701,14154,85463,53271,Frank Howard,46-(256)739-0709,10630,37431,15634,Grass-roots content-based productivity
558,disasterB,Kimberly Hernandez,Somerset,Albacete,27,Wanda Hansen,978 Kipling Park,Verkhniy Landekh,2070,7/31/16,38.9942,-1.8564,Synergistic demand-driven hardware,Blue,34-(790)268-0308,multi_family,type4,flood,0.78,0.91,0.46,0.17,0.87,0.58,0.44,0.44,0.54,FALSE,62033,66356,21009,28847,93485,54248,Billy Cooper,7-(790)529-4425,86933,27433,15699,Switchable responsive customer loyalty
559,disasterB,Sara Williams,Allegheny,Bolboc,10,Margaret Parker,5595 Park Meadow Crossing,TecpÃ¡n Guatemala,1128,12/9/16,14.02074,120.75595,Universal intermediate solution,Puce,63-(266)294-2889,mobile,type1,earthquake,0.13,0.65,0.43,0.19,0.72,0.22,0.25,0.25,0.94,FALSE,30060,90953,95021,65712,63109,65930,Katherine Chapman,502-(135)437-9332,85955,71622,64053,Open-source exuding neural-net
560,disasterC,Diane Howard,Somewhereelse,JÃ¶nkÃ¶ping,23,Lori Chavez,6181 Londonderry Street,Tsagaan-Olom,551 11,3/20/16,57.7815,14.1562,Enterprise-wide national attitude,Maroon,46-(588)798-5466,multi_family,type1,landslide,0.63,0.95,0.11,0.05,0.19,0.05,0.85,0.85,0.2,FALSE,59728,51688,81665,66222,81979,99546,Emily Bryant,976-(983)765-1978,76396,9695,49073,Fully-configurable directional concept
561,disasterA,Lawrence Richardson,Somerset,Koblain,46,Todd Myers,772 Homewood Terrace,SÃ£o Mateus,,3/13/17,-10.168,123.4767,Organic neutral challenge,Khaki,62-(564)896-8206,single_family,type3,fire,0.83,0.64,0.42,0.47,0.96,0.61,0.15,0.15,0.44,TRUE,20558,99968,63304,76940,49748,32075,Cheryl Rose,351-(545)979-1075,82590,43880,44789,Multi-tiered exuding paradigm
562,disasterB,Jennifer Wells,Somewhereelse,Ilha de MoÃ§ambique,2,Lawrence Castillo,82400 Upham Street,Velikiy Ustyug,,11/23/16,-15.03417,40.73583,Assimilated holistic pricing structure,Violet,258-(928)708-7937,mobile,type4,earthquake,0.5,0.02,0.57,0.69,0.79,0.36,0.5,0.5,0.17,TRUE,69888,70112,28472,64959,35694,69671,Karen Franklin,7-(631)675-5375,44862,3471,90208,User-centric 4th generation database
563,disasterD,Judy Griffin,Somerset,Sacramento,46,Howard Wells,78660 Ridgeway Street,Kesugihan,38190-000,10/23/16,-19.86528,-47.44,Implemented mobile groupware,Red,55-(132)600-3495,single_family,type3,earthquake,0.84,0.13,0.48,0.54,0.65,0.12,0.44,0.44,0.89,TRUE,91530,14169,25820,81396,70743,87806,Alan Hanson,62-(383)442-7486,56545,58976,31448,Multi-layered empowering utilisation
564,disasterD,Katherine Carr,Somerset,Yangxu,26,Virginia Richardson,638 Doe Crossing Court,Moussoro,,3/22/17,28.36922,115.15849,Switchable grid-enabled benchmark,Purple,86-(471)738-1997,mobile,type1,earthquake,0.59,0.8,0.66,0.64,0.54,0.62,0.52,0.52,0.16,TRUE,16125,87438,53815,84819,84433,49201,John Mitchell,235-(742)819-7230,82320,46953,39276,Virtual bandwidth-monitored algorithm
565,disasterD,Ronald Little,Somerset,Pietermaritzburg,30,Philip Reyes,02 Anniversary Terrace,GuihulÃ±gan,3296,10/1/16,-29.61678,30.39278,Object-based impactful challenge,Maroon,27-(978)678-4823,mobile,type2,flood,0.21,0.17,0.8,0.71,0.67,0.73,0.47,0.47,0.1,FALSE,68676,80437,89036,64562,53070,14397,Tammy Robinson,63-(929)641-5284,46214,96168,69790,Profit-focused dedicated Graphical User Interface
566,disasterD,Pamela Williams,Somerset,Thá»‹ Tráº¥n Ngáº£i Giao,44,Gerald Diaz,8 Carioca Alley,Manado,,4/7/16,10.6471,107.24577,Fundamental mobile open system,Crimson,84-(190)429-8790,multi_family,type2,earthquake,0.75,0.88,0.99,0.67,0.09,0.99,0.25,0.25,0.83,FALSE,50593,70150,35641,11014,86165,57955,Emily Gordon,62-(607)458-9478,59741,59778,94747,Universal mobile standardization
567,disasterC,Juan Lynch,Somewhereelse,Luchegorsk,20,Julie Garcia,78 Fieldstone Hill,Batur Kidul,156521,1/24/17,46.47656,134.19532,Total holistic implementation,Green,7-(468)559-9347,mobile,type2,flood,0.5,0.91,0.07,0.99,0.98,0.15,0.23,0.23,0.52,TRUE,31322,97100,65764,389,46262,51651,Lillian Montgomery,62-(710)164-0884,54390,11780,60813,Self-enabling hybrid migration
568,disasterA,Fred Hunter,Somerset,Graz,17,Lisa Larson,48490 Dryden Terrace,Chivilcoy,8047,10/19/16,47.0667,15.45,Networked modular array,Blue,43-(579)107-4047,mobile,type3,flood,0.99,0.37,0.83,0.78,0.13,0.47,0.05,0.05,0.81,TRUE,3198,91580,42973,79794,83225,5590,Russell Myers,54-(846)508-0422,30279,37228,17235,Vision-oriented cohesive open system
569,disasterA,Tina Knight,Somewhereelse,Maloco,6,Marilyn Hughes,8232 Sloan Way,Ujungpangkah,5613,2/28/17,11.7832,122.152,Reverse-engineered web-enabled ability,Yellow,63-(254)304-3459,mobile,type2,earthquake,0.12,0.59,0.04,0.99,0.57,0.03,0.53,0.53,0.65,TRUE,37150,39910,56800,66684,66620,80379,Jennifer Fisher,62-(733)320-0402,48698,78501,39981,Balanced secondary attitude
570,disasterD,Jean Weaver,Somerset,Quinta dos Frades,32,Bonnie Jackson,1480 Oriole Trail,LobÃ£o,2420-334,7/6/16,39.9765,-8.5841,Persistent secondary productivity,Blue,351-(718)916-0868,single_family,type1,fire,0.77,0.87,0.34,0.35,0.31,0.52,0.08,0.08,0.92,FALSE,37416,83199,76170,63278,50383,99898,Kevin Carter,351-(726)653-8916,81423,46716,62699,Vision-oriented local success
571,disasterC,Rose Gibson,Somerset,Varberg,48,Helen Carpenter,9 Sage Way,Buenaventura,432 30,3/3/16,57.1056,12.2508,Devolved client-server moderator,Orange,46-(243)766-2806,mobile,type3,earthquake,0.26,0.52,0.7,0.85,0.88,0.83,0.71,0.71,0.62,FALSE,67372,96175,53688,76095,32828,5261,Amy Kelley,57-(596)824-1760,42034,18018,55257,Fundamental 5th generation concept
572,disasterC,Dennis Richardson,Somewhereelse,Futang,16,Donald Richards,12656 2nd Circle,Maracay,,11/2/16,25.55889,111.59944,Re-contextualized 6th generation collaboration,Red,86-(635)108-5930,mobile,type3,earthquake,0.57,0.73,0.39,0.24,0.16,0.59,0.27,0.27,0.54,FALSE,46981,43159,44924,11672,80913,81647,Helen Long,58-(265)784-7558,12828,5910,3326,Quality-focused responsive function
573,disasterC,Gary Stone,Somewhereelse,Tianhu,28,Edward Green,5 Toban Pass,Ã…mÃ¥l,,7/9/16,30.91674,118.59686,Intuitive didactic adapter,Indigo,86-(247)822-3043,multi_family,type4,earthquake,0.04,0.94,0.83,0.62,0.02,0.71,0.69,0.69,0.27,FALSE,91993,90349,55081,64155,23299,79321,Rose Adams,46-(280)297-7617,7294,48054,62068,Profound coherent emulation
574,disasterC,Carolyn George,Allegheny,Qingyang,41,Brenda Willis,9 Golden Leaf Trail,Shiniu,,5/17/16,36.20712,113.41721,Expanded non-volatile support,Pink,86-(228)857-4761,mobile,type2,fire,0.91,0.95,0.83,0.99,0.54,0.94,0.45,0.45,0.19,FALSE,58792,25909,72008,59805,19845,98764,Helen Lewis,86-(304)360-9191,4240,89290,28799,Operative foreground conglomeration
575,disasterB,Kathleen Porter,Allegheny,Tirat Karmel,32,Elizabeth Simmons,9 Vidon Junction,Zhangjiang,,11/27/16,32.76021,34.97183,Implemented 24 hour superstructure,Red,972-(494)383-9202,single_family,type4,flood,0.66,0.24,0.33,0.29,0.44,0.63,0.4,0.4,0.89,FALSE,52291,31846,76177,12036,99403,13689,Eric Bowman,86-(298)753-1436,43556,84455,5075,Virtual well-modulated capacity
576,disasterA,Thomas Burke,Allegheny,Comal,10,Victor Lawrence,0897 Havey Lane,Solnechnyy,,11/5/16,-6.9053,109.5347,Diverse heuristic model,Goldenrod,62-(708)881-0124,mobile,type3,landslide,0.65,0.28,0.11,0.78,0.57,0.75,0.78,0.78,0.54,FALSE,10610,9244,16314,71132,13374,88184,Patricia Hawkins,7-(371)797-7091,39649,11124,61736,Centralized incremental function
577,disasterC,Richard Stewart,Somerset,Czerniejewo,33,Alice Torres,34210 Hansons Plaza,Stockholm,62-250,10/23/16,52.4264,17.48925,Profit-focused context-sensitive functionalities,Violet,48-(277)513-7701,single_family,type2,earthquake,0.3,0.17,0.35,0.41,0.25,0.2,0.31,0.31,0.94,FALSE,86455,22460,21966,36518,82952,15259,Carol Frazier,46-(332)749-6145,82583,95003,86492,Programmable bi-directional matrices
578,disasterA,Carol Young,Somerset,Adorjan,21,Edward Gardner,9 Kenwood Street,San Fernando,,10/30/16,46.00333,20.04007,Configurable foreground definition,Turquoise,381-(496)551-0553,multi_family,type1,fire,0.52,0.24,0.51,0.42,0.02,0.73,0.79,0.79,0.08,TRUE,33172,69676,67647,37331,86431,47161,Joe Carter,63-(698)513-5581,21397,81961,29815,Total hybrid synergy
579,disasterD,Earl Thomas,Somewhereelse,Goraj,12,Joshua Edwards,5 School Road,Lawa-an,66-342,5/8/16,50.72184,22.66651,Customer-focused motivating leverage,Maroon,48-(218)630-3186,single_family,type1,fire,0.4,0.1,0.69,0.27,0.25,0.23,0.12,0.12,0.11,FALSE,30209,37393,40616,93250,23925,10926,Jose Baker,63-(256)838-1926,43078,77629,13143,Multi-lateral secondary hardware
580,disasterC,Andrew Burns,Allegheny,La Ceja,13,Louise Wood,0224 Northfield Pass,Hayes,55018,3/9/17,6.03131,-75.43333,Enterprise-wide client-driven productivity,Yellow,57-(594)521-3741,mobile,type1,landslide,0.81,0.21,0.41,0.49,0.07,0.75,0.94,0.94,0.6,FALSE,82873,42454,23361,14386,92078,26590,Kimberly Reynolds,1-(373)992-6952,40396,9172,49642,Virtual eco-centric solution
581,disasterC,Ashley Reynolds,Somerset,Hartford,36,Bobby Reyes,27 New Castle Hill,Ushuaia,6145,3/31/16,41.7918,-72.7188,Down-sized real-time methodology,Aquamarine,1-(860)482-4831,mobile,type4,flood,0.55,0.45,0.28,0.97,0.85,0.45,0.05,0.05,0.21,FALSE,77483,68237,53683,32565,80147,4381,Barbara Watkins,54-(431)795-8404,53514,81098,18952,Fully-configurable human-resource open system
582,disasterA,Virginia Simmons,Somerset,Nordeste,17,Katherine Wright,85312 Cascade Parkway,Sanli,9630-145,9/24/16,,,Profound analyzing firmware,Indigo,351-(301)229-0570,mobile,type2,earthquake,0.2,0.42,0.34,0.33,0.28,0.89,0.23,0.23,0.82,TRUE,41051,50169,87386,29018,6808,56795,Harry Cole,86-(174)546-9773,6916,16022,74525,Adaptive dynamic adapter
583,disasterC,Tina Hart,Allegheny,Qamdo,21,Elizabeth Russell,04 Summerview Lane,Idanre,,12/24/16,31.1304,97.17982,Profit-focused system-worthy collaboration,Indigo,86-(105)377-9230,single_family,type2,flood,0.71,0.28,0.87,0.19,0.58,0.51,0.62,0.62,0.94,TRUE,11730,49453,91586,65282,57618,28155,Kenneth Allen,234-(394)837-5790,18591,862,16064,Vision-oriented exuding capability
584,disasterB,Sarah Burns,Somewhereelse,Thá»‹ Tráº¥n Cao Phong,21,Lois Riley,098 Melody Lane,Shuangzhu,,7/16/16,20.70446,105.32063,Advanced asynchronous synergy,Mauv,84-(253)315-1972,mobile,type2,fire,0.74,0.75,0.28,0.58,0.33,0.19,0.75,0.75,0.96,TRUE,6155,83064,35380,21960,34381,29483,Nicole Davis,86-(315)524-6529,15029,93936,81318,Reverse-engineered motivating matrices
585,disasterC,Angela Allen,Somerset,Mocoa,1,Charles Carr,401 Valley Edge Road,LeÅ„cze,860008,1/18/17,1.14933,-76.64661,Proactive maximized internet solution,Red,57-(295)155-9911,mobile,type4,flood,0.59,0.1,0.66,0.56,0.47,0.17,0.85,0.85,0.83,TRUE,36987,71512,90899,74567,7337,17551,Kenneth Martin,48-(489)248-8025,44175,98228,95124,Quality-focused homogeneous contingency
586,disasterA,Sharon Fisher,Somerset,Nanzhihui,47,Virginia Butler,799 Packers Place,Zinder,,3/12/16,34.4708,107.35589,Universal actuating support,Indigo,86-(203)549-8138,multi_family,type4,fire,0.55,0.61,0.2,0.03,0.86,0.89,0.4,0.4,0.2,FALSE,33706,93131,55697,9756,26023,44655,Kathy Chapman,227-(290)714-6636,88290,87952,27368,Configurable regional archive
587,disasterB,Louise Perry,Allegheny,Jargalant,34,Irene Johnson,9 Farragut Alley,Yashiga,,3/19/17,47.53333,100.21667,Advanced 24/7 middleware,Teal,976-(427)672-3460,multi_family,type3,landslide,0.89,0.36,0.49,0.54,0.03,0.19,0.8,0.8,0.9,TRUE,51808,13008,29799,73836,11945,33099,Rebecca Sanders,86-(876)529-1769,5373,5406,1239,Compatible zero defect attitude
588,disasterA,Helen Campbell,Somerset,Ã‰lancourt,31,Martin Lee,759 Forster Crossing,Sterlibashevo,78990,1/16/17,48.7842,1.9552,Organic hybrid info-mediaries,Orange,33-(222)267-6993,single_family,type1,fire,0.81,0.59,0.08,0.36,0.65,0.8,0.14,0.14,0.8,TRUE,1778,1475,86876,79161,39404,79511,Christina Gonzalez,7-(937)513-7996,11426,17425,85680,Enterprise-wide fresh-thinking pricing structure
589,disasterC,Willie Wright,Somerset,Qikeshu,5,Jane Lynch,41106 3rd Junction,Kansas City,,10/13/16,47.52548,123.25793,Persistent multi-tasking system engine,Teal,86-(968)768-5018,mobile,type3,fire,0.8,0.23,0.65,0.9,0.33,0.41,0.5,0.5,0.98,FALSE,66877,20168,31292,7432,79506,16036,Helen Morrison,1-(816)388-7414,19377,63949,94593,Expanded mobile solution
590,disasterB,Gregory Russell,Allegheny,Aguilar,36,Amanda Harrison,20 Rowland Hill,Tulaghi,2415,1/22/17,15.8884,120.2378,Horizontal multi-state secured line,Mauv,63-(960)390-9256,multi_family,type2,fire,0.1,0.17,0.52,0.36,0.58,0.76,0.78,0.78,0.94,TRUE,65589,24831,76750,87918,65820,71037,Sharon Gutierrez,677-(519)777-5496,14201,20683,92996,User-friendly national intranet
591,disasterC,Ashley Martin,Somerset,Kopashnovo,20,Janice Kelly,9684 Spohn Road,Huangqiang,,2/23/17,48.2197,23.48457,Sharable reciprocal orchestration,Puce,380-(587)488-2550,multi_family,type1,flood,0.61,0.58,0.91,0.89,0.54,0.09,0.86,0.86,0.4,TRUE,59792,9908,40641,82133,82271,79804,Bruce Greene,86-(343)980-2229,51205,42302,12533,Fundamental regional success
592,disasterC,Tina Oliver,Somewhereelse,GlÃ_ria do GoitÃ¡,19,Charles Diaz,04 Moulton Junction,Pandanrejokrajan,55620-000,3/23/16,-8.00167,-35.29278,Front-line transitional forecast,Red,55-(476)668-6203,multi_family,type3,fire,0.5,0.39,0.13,0.61,0.83,0.15,0.56,0.56,0.69,TRUE,39611,24661,62707,19948,26482,18853,Brandon Williams,62-(330)225-0503,34820,20234,84749,Organic optimizing support
593,disasterA,Ralph Ross,Somerset,Belyy Gorodok,8,Kathleen Hayes,95723 Dakota Drive,MierzÄ™cice,172711,12/1/16,56.965,37.5125,Implemented optimizing secured line,Mauv,7-(296)712-1760,single_family,type2,fire,0.99,0.88,0.51,0.81,0.56,0.31,0.88,0.88,0.21,TRUE,64786,40579,69908,15181,28685,87003,Phyllis Dixon,48-(251)717-1886,70354,89365,79620,Intuitive attitude-oriented open architecture
594,disasterB,Eric Reyes,Somerset,DÄ© An,8,Ryan Jones,48 School Crossing,Labinot-Mal,,3/14/16,10.90682,106.7694,Multi-layered user-facing circuit,Indigo,84-(303)316-2577,single_family,type2,earthquake,0.31,0.54,0.23,0.32,0.7,0.32,0.66,0.66,0.22,TRUE,51395,37226,82,42805,90694,39620,Sharon Frazier,355-(623)853-5367,7530,25262,87529,Down-sized local flexibility
595,disasterD,Jennifer Phillips,Allegheny,Xuezhen,29,Margaret Jordan,76 Dryden Crossing,Santa Cruz La Laguna,,11/9/16,34.95475,109.29652,Total modular algorithm,Fuscia,86-(444)286-9893,single_family,type2,flood,0.45,0.26,0.65,0.15,0.45,0.63,0.48,0.48,0.51,FALSE,81364,26339,25113,29561,21552,96702,Kelly Schmidt,502-(855)133-7805,33521,77727,26439,Reduced holistic system engine
596,disasterB,Justin Allen,Somewhereelse,Badu,20,Gerald Thompson,4589 Paget Way,Floriana,,1/4/17,27.45271,115.25974,Exclusive zero administration groupware,Teal,86-(974)869-8538,multi_family,type3,fire,0.15,0.61,0.46,0.7,0.21,0.97,0.26,0.26,0.31,TRUE,78739,27471,46887,87704,25926,93910,Christina Larson,356-(214)520-2244,4038,67992,20729,Customizable fault-tolerant ability
597,disasterD,Amy White,Somerset,Taesal-li,50,Jason Stone,4 Chinook Center,Bela-Bela,,2/24/17,36.9714,126.4542,Customer-focused zero defect protocol,Mauv,82-(103)829-7252,mobile,type3,earthquake,0.94,0.74,0.36,0.59,0.5,0.57,0.02,0.02,0.43,FALSE,9177,98632,34586,2140,13766,57065,Wayne Warren,27-(747)781-0125,44521,90061,81118,Function-based motivating local area network
598,disasterA,Virginia Hart,Somewhereelse,Melgar,42,Henry Owens,37 Macpherson Avenue,Jiaâ€™an,734007,3/13/17,4.20475,-74.64075,Adaptive mobile groupware,Violet,57-(989)239-0347,mobile,type4,fire,0.66,0.33,0.16,0.29,0,0.81,0.9,0.9,0.94,FALSE,68037,74967,794,33612,30314,95003,Shawn Reed,86-(842)976-7252,76890,69471,50080,User-friendly modular paradigm
